Diâmetro Altura do Peito (m),Altura da Primeira Ramificação (m),Altura da Árvore (m),Diâmetro da Copa (m),Ângulo (°),Presença de Interferência - Tronco,Presença de Fendas - Tronco,Porcentagem da Área (%) com Deterioração - Colo,Raio/PS média - Colo,Porcentagem da área do oco aberto (%) - Tronco,Raio/PS média - Tronco,Árvore Morta,Probabilidade de ruptura,Fungo - Tipo de Ataque,Fungo - Corpo de Frutificação,Cupim-Subterrâneo - Tipo de Ataque,Cupim-Madeira-Seca - Tipo de Ataque,Cupim-de-Solo - Tipo de Ataque,Presença Broca,Código Árvore,Espécie,Risco de Queda,Levantamento do Pavimento,Área Permeável Insuficiente,Presença de Interferência - Raiz,Injúria Mecânica - Raiz,Raiz Exposta - Raiz,Raiz Cortada - Raiz,Raiz Dobrada/Enovelada - Raiz,Injúria Mecânica - Colo,Colo Soterrado - Colo,Injúria Mecânica - Tronco,Casca Inclusa - Tronco,Protuberância - Tronco,Injúria Mecânica - Copa,Epífitas - Copa,Copa Desequilibrada,Largura da Copa (m),Altura da Copa (m),Ângulo (rad),Excentricidade (m),Formato da Copa,Densidade
0.48100000000000004,2.395,9.357000000000001,9.427999999999999,8.03,0.0,0.0,0.184543524563288,1.04488680029897,0.0,1.0,0.0,1.51,1.0,0.0,0.0,0.0,0.0,0.0,028037-45,Tipuana tipu ,PEQUENO,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,9.427999999999999,6.9620000000000015,0.14014993893514466,1.3200370420878111,2.0,0.63
0.6779999999999999,2.319,14.659,13.526,10.642000000000001,0.0,0.0,24.852729161023397,1.99411781638669,0.0,1.0,0.0,28.62,0.0,0.0,0.0,0.0,0.0,0.0,028037-6,Tipuana tipu ,GRANDE,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,13.526,12.34,0.18573793899723656,2.7544807647992458,1.0,0.63
0.532,2.1630000000000003,9.384,10.625,21.052,0.0,0.0,3.4157056433255804,1.22671733060061,0.0,1.0,0.0,11.4,1.0,0.0,0.0,0.0,0.0,0.0,028037-7,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,10.625,7.221,0.36742671412984623,3.611955102876226,2.0,0.63
0.516,2.5269999999999997,11.007,12.470999999999998,15.597999999999999,0.0,0.0,1.25040112311928,1.1258995974186499,0.0,1.0,0.0,74.07,0.0,0.0,0.0,0.0,0.0,0.0,028037-8,Tipuana tipu ,PEQUENO,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,12.470999999999998,8.48,0.2722364567260755,3.0727954550566863,2.0,0.63
0.509,1.383,11.210999999999999,15.627,31.147,0.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,028037-9,Tipuana tipu ,PEQUENO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,15.627,9.828,0.5436177021186738,6.775456774522896,2.0,0.63
0.10099999999999999,3.2531583328862363,7.561692755452057,5.172164321389799,11.447388029900887,0.0,0.0,0.0,1.0,0.0,1.0,0.0,71.11569520902471,0.0,0.0,0.0,0.0,0.0,0.0,028100-23,Tipuana tipu ,PEQUENO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.172164321389799,4.30853442256582,0.19979461187515757,1.5312141741155947,1.0,0.63
0.484,1.818,11.602,5.834,22.438000000000002,0.0,0.0,0.590018859677538,1.08320379178962,0.0,1.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,028100-28,Tipuana tipu ,PEQUENO,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5.834,9.784,0.3916169775624877,4.791003738446004,3.0,0.63
0.84,2.525,11.363,9.113999999999999,20.227,0.0,0.0,30.008599853000803,2.21141605138212,20.4847918708623,1.82682195548958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,042501-12,Tipuana tipu ,PEQUENO,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9.113999999999999,8.838,0.353027747800893,4.186850571089789,1.0,0.63
0.748,2.667,9.865,9.055,16.515,0.0,0.0,8.86307777256511,1.4239116101495701,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,042501-14,Tipuana tipu ,PEQUENO,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,9.055,7.198,0.2882411259668635,2.924955604779507,1.0,0.63
0.624,2.391,10.455,10.927,9.981,0.0,0.0,21.5896803174688,1.86792627820428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,042501-16,Tipuana tipu ,PEQUENO,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,10.927,8.064,0.17420131264155403,1.8399239894042416,2.0,0.63
0.732,3.162249004852727,14.355813931006852,10.763378400813078,10.716544052028546,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.023824676243713,0.0,0.0,0.0,0.0,0.0,0.0,042501-21,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10.763378400813078,11.193564926154124,0.18703897814291262,2.716852647889386,1.0,0.63
0.7440000000000001,3.1605201428299035,14.48502067285576,10.869708937981192,10.702645275904187,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.881031575778811,0.0,0.0,0.0,0.0,0.0,0.0,042501-27,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,10.869708937981192,11.324500530025855,0.186796398737545,2.7376657079067233,1.0,0.63
0.55,3.188470078865562,12.396178346298498,9.150698587096699,10.927342156581263,0.0,0.0,0.0,1.0,0.0,1.0,0.0,28.356186699961853,0.0,0.0,0.0,0.0,0.0,0.0,042501-32,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9.150698587096699,9.207708267432936,0.1907180991243208,2.3932632131852993,1.0,0.63
0.608,2.906,10.799000000000001,10.086,5.078,0.0,0.0,10.963344639711304,1.49501282609272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,042501-36,Tipuana tipu ,PEQUENO,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,10.086,7.893000000000001,0.08862781941627206,0.9596056710220264,2.0,0.63
0.585,3.1834275646323253,12.773031343357804,9.460829320503695,10.886804059551897,0.0,0.0,0.0,1.0,0.0,1.0,0.0,25.023040156939157,0.0,0.0,0.0,0.0,0.0,0.0,042501-38,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9.460829320503695,9.589603778725479,0.19001057585866543,2.4566473955108807,1.0,0.63
0.624,3.075,8.145,10.495,7.5020000000000024,0.0,0.0,1.69481058834636,1.14966961348937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,042501-46,Tipuana tipu ,PEQUENO,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,10.495,5.069999999999999,0.13093460048461464,1.0725988361545,2.0,0.63
0.818,2.682,12.606,9.98,7.254,0.0,0.0,49.931422368762206,3.4085683645514204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,042501-5,Tipuana tipu ,GRANDE,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,9.98,9.924,0.12660618393966866,1.6045800688930907,1.0,0.63
0.764,3.24,13.877,11.452,9.227,0.0,0.0,23.450310457265505,1.93894346913984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,042501-52,Tipuana tipu ,MÉDIO,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11.452,10.637,0.16104153008151678,2.254295000353874,1.0,0.63
0.6970000000000001,2.576,11.089,7.9929999999999986,8.032,0.0,0.0,2.51716203726796,1.1885739995609599,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,042501-57,Tipuana tipu ,PEQUENO,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,7.9929999999999986,8.513,0.14018484552018454,1.564773406076641,1.0,0.63
0.713,2.59,13.216,7.881,16.505,0.0,0.0,11.4258566907976,1.5106231886688402,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,042501-58,Tipuana tipu ,PEQUENO,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,7.881,10.626,0.2880665930416641,3.916012089961467,3.0,0.63
0.69,3.1683000219326134,13.903590334535695,10.391221520724685,10.765189768463788,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.023600527871006,0.0,0.0,0.0,0.0,0.0,0.0,042501-59,Tipuana tipu ,PEQUENO,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,10.391221520724685,10.73529031260308,0.18788800606169914,2.6434981591408584,1.0,0.63
0.7070000000000001,4.1930000000000005,10.770999999999999,8.427,2.55,0.0,0.0,7.0765732181418075,1.3624317750540105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,042501-60,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,8.427,6.5779999999999985,0.0445058959258554,0.4796897659775349,1.0,0.63
0.455,3.202156903212922,11.373291639994688,8.308915167849136,11.03737413423241,0.0,0.0,0.0,1.0,0.0,1.0,0.0,37.40329874530922,0.0,0.0,0.0,0.0,0.0,0.0,042501-7,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,8.308915167849136,8.171134736781767,0.19263851941681412,2.218444050168331,1.0,0.63
0.56,3.555,12.274000000000001,7.9270000000000005,9.676,0.0,0.0,2.1804802531688003,1.1732469103318799,0.0,1.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,042501-74,Tipuana tipu ,PEQUENO,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,7.9270000000000005,8.719000000000001,0.16887805842297132,2.092742079503784,1.0,0.63
0.608,2.608,12.729000000000001,7.0820000000000025,19.81,0.0,0.0,6.52536928678779,1.34308957866945,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,042501-84,Tipuana tipu ,PEQUENO,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0820000000000025,10.121,0.34574972482007665,4.585231732721308,3.0,0.63
0.703,3.427,18.421,7.59,12.01,0.0,0.0,47.5264876571015,3.21951875728228,0.0,1.0,0.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,042501-85,Tipuana tipu ,GRANDE,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7.59,14.994,0.20961404316451898,3.9188648760861726,3.0,0.63
0.795,3.1531724792329014,15.0341493257136,11.321613720945678,10.64357547737568,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.024160898802897,0.0,0.0,0.0,0.0,0.0,0.0,042501-87,Tipuana tipu ,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11.321613720945678,11.880976846480698,0.18576543626473285,2.825400718484803,1.0,0.63
0.726,2.605,17.454,8.526,22.568,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.34,0.0,0.0,0.0,0.0,0.0,0.0,042501-89,Tipuana tipu ,PEQUENO,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,8.526,14.849,0.3938859055900803,7.253964391650833,3.0,0.63
0.8370000000000001,3.5210000000000004,14.734000000000002,8.27,12.14,0.0,0.0,25.2287742656769,2.00917200159209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,042501-94,Tipuana tipu ,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8.27,11.213000000000001,0.2118829711921116,3.1694565404902337,3.0,0.63
0.573,3.714,17.838,9.062999999999999,21.978,0.0,0.0,0.0,1.0,0.0,1.0,0.0,96.86,0.0,0.0,0.0,0.0,0.0,0.0,042501-95,Tipuana tipu ,PEQUENO,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,9.062999999999999,14.124,0.3835884630033138,7.1990536910340674,3.0,0.63
0.763,3.1577827779604317,14.689598014116518,11.038065621830707,10.68063888037396,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.071609166709344,0.0,0.0,0.0,0.0,0.0,0.0,042501-98,Tipuana tipu ,PEQUENO,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,11.038065621830707,11.531815236156087,0.18641231467904637,2.7704876248205927,1.0,0.63
0.672,1.537,12.169,9.681000000000001,9.924,0.0,0.0,7.62229416705646,1.38137769784966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044024-31,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.681000000000001,10.632000000000001,0.17320647496791725,2.129083476485662,1.0,0.63
0.821,1.4080000000000001,10.639000000000001,7.5360000000000005,14.03,0.0,0.0,18.361751424832,1.74980008456146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044024-32,Tipuana tipu ,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7.5360000000000005,9.231000000000002,0.24486969405480444,2.6585182539706844,1.0,0.63
0.532,2.2640000000000002,5.841,8.389,13.163,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,065811-10,Tipuana tipu ,PEQUENO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.389,3.577,0.2297376894400136,1.3660153251700247,2.0,0.63
0.525,1.838,10.514000000000001,9.843,10.312000000000001,0.0,0.0,24.232764004758806,1.9695424207622096,0.0,1.0,0.0,1.48,2.0,0.0,0.0,0.0,0.0,0.0,065811-11,Tipuana tipu ,MÉDIO,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.843,8.676000000000002,0.17997835246565527,1.9129924905085038,1.0,0.63
0.467,3.2004280411900963,11.50249838184359,8.41524570501725,11.023475358108056,0.0,0.0,0.0,1.0,0.0,1.0,0.0,36.26050564484432,0.0,0.0,0.0,0.0,0.0,0.0,065811-18,Tipuana tipu ,PEQUENO,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.41524570501725,8.302070340653493,0.19239594001144658,2.240750479322322,1.0,0.63
0.7,3.1668593035802592,14.011262619409779,10.479830301698108,10.753607455026824,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14.071272944150202,0.0,0.0,0.0,0.0,0.0,0.0,065811-19,Tipuana tipu ,PEQUENO,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.479830301698108,10.84440331582952,0.1876858565572261,2.6610353104928377,1.0,0.63
0.47100000000000003,1.825,9.161,6.561,11.443,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,065811-2,Tipuana tipu ,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.561,7.335999999999999,0.19971802630571112,1.854337482324063,1.0,0.63
0.41700000000000004,2.32,14.413,9.767000000000001,17.627,0.0,0.0,0.0,1.0,0.0,1.0,0.0,97.76,0.0,0.0,0.0,0.0,0.0,0.0,065811-3,Tipuana tipu ,PEQUENO,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,9.767000000000001,12.093,0.30764918724904045,4.579549459687361,3.0,0.63
0.5,2.4219999999999997,11.183,11.698,14.032,0.0,0.0,2.9439705451954903,1.20711720122838,0.0,1.0,0.0,70.62,1.0,0.0,0.0,0.0,0.0,0.0,065811-32,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11.698,8.761,0.24490460063984432,2.7948700104500803,2.0,0.63
0.39799999999999996,1.9340000000000002,10.543,6.827999999999999,23.416,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.83,0.0,0.0,0.0,0.0,0.0,0.0,065811-4,Tipuana tipu ,PEQUENO,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,6.827999999999999,8.608999999999998,0.4086862976469922,4.56585942040783,1.0,0.63
0.764,2.315,14.575999999999999,11.591,6.581,0.0,0.0,20.348575195015,1.82180538992313,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,065811-41,Tipuana tipu ,MÉDIO,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,11.591,12.261,0.11486011807374684,1.681602635275456,1.0,0.63
0.8370000000000001,2.392,16.392,10.033,7.23,0.0,0.0,28.19090268595789,2.13197368589992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,065811-42,Tipuana tipu ,GRANDE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10.033,14.0,0.12618730491919003,2.0795115545948453,3.0,0.63
0.535,2.171,7.64,8.252,7.56,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,065811-5,Tipuana tipu ,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.252,5.468999999999999,0.13194689145077132,1.0139654653728385,2.0,0.63
0.605,2.09,14.905999999999999,10.164,3.815,0.0,0.0,12.8489062743713,1.55873397873506,0.0,1.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,0.0,065811-54,Tipuana tipu ,PEQUENO,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.164,12.815999999999999,0.06658431096358366,0.9939750933076,3.0,0.63
0.353,1.479,6.597,9.961,16.227999999999998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,47.55,0.0,0.0,0.0,0.0,0.0,0.0,065811-55,Tipuana tipu ,PEQUENO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,9.961,5.118,0.28323203101363975,1.9201021891841314,2.0,0.63
0.516,2.199,10.507,7.2,14.215,0.0,0.0,6.7858964046585575,1.3522605304661,0.0,1.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,065811-56,Tipuana tipu ,PEQUENO,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.2,8.308,0.24809855317099394,2.6616067779109946,1.0,0.63
0.662,1.631,11.359000000000002,10.815,20.05,0.0,0.0,10.783597147674598,1.4889457944429199,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,065811-59,Tipuana tipu ,PEQUENO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,10.815,9.728000000000002,0.34993851502486306,4.145567222796533,1.0,0.63
0.688,2.659,15.06,9.482000000000001,5.65,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,065811-6,Tipuana tipu ,PEQUENO,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,9.482000000000001,12.401,0.09861110273767963,1.4899157287151157,3.0,0.63
0.5539999999999999,1.935,12.350999999999999,10.300999999999998,17.746,0.0,0.0,3.29425275438396,1.2217482396172,0.0,1.0,0.0,50.88,0.0,0.0,0.0,0.0,0.0,0.0,065811-62,Tipuana tipu ,GRANDE,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10.300999999999998,10.415999999999999,0.3097261290589137,3.952635676745831,1.0,0.63
0.618,2.036,10.405,10.998,14.675,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,065811-7,Tipuana tipu ,GRANDE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,10.998,8.369,0.25612706773016786,2.724848699453314,2.0,0.63
0.627,1.9609999999999999,11.452,10.309000000000001,18.031,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,065811-70,Tipuana tipu ,PEQUENO,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.309000000000001,9.491,0.31470031742709753,3.7278318373588104,1.0,0.63
0.547,3.478,15.344000000000001,8.575,7.7189999999999985,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24.54,0.0,0.0,0.0,0.0,0.0,0.0,065811-80,Tipuana tipu ,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.575,11.866000000000001,0.13472196496144226,2.0797717059740455,3.0,0.63
0.5760000000000001,2.5580000000000003,13.423,10.392999999999999,8.98,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24.88,0.0,0.0,0.0,0.0,0.0,0.0,065811-81,Tipuana tipu ,PEQUENO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,10.392999999999999,10.865,0.1567305668290908,2.1211915579034684,1.0,0.63
0.643,1.999,12.446,10.865,16.343,0.0,0.0,15.3179263435641,1.6430646595176899,0.0,1.0,0.0,5.74,0.0,0.0,0.0,0.0,0.0,0.0,065811-82,Tipuana tipu ,PEQUENO,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,10.865,10.447,0.28523915965343327,3.6496066555980833,1.0,0.63
0.583,2.313,14.674000000000001,10.612,13.536,0.0,0.0,48.381595459340296,3.28481442697182,0.0,1.0,0.0,99.9,1.0,0.0,0.0,0.0,0.0,0.0,065811-85,Tipuana tipu ,GRANDE,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,10.612,12.361,0.23624776754995244,3.532668546828298,1.0,0.63
0.732,3.0814466287884463,13.50416532965075,10.754008854011893,11.46418215117526,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.219584122154581,2.0,0.0,0.0,0.0,0.0,0.0,065811-86,Tipuana tipu ,PEQUENO,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,10.754008854011893,10.422718700862303,0.2000877245863746,2.7386631815093607,1.0,0.63
0.6679999999999999,3.1714696023077904,13.666711307812708,10.19628220258314,10.790670858025102,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.118721212056688,0.0,0.0,0.0,0.0,0.0,0.0,065811-89,Tipuana tipu ,PEQUENO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10.19628220258314,10.495241705504917,0.18833273497153963,2.60475843598453,1.0,0.63
0.6679999999999999,2.16,12.997,9.312000000000001,12.572000000000001,0.0,0.0,28.435459355001697,2.14247038777551,0.0,1.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,065811-9,Tipuana tipu ,GRANDE,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.312000000000001,10.837,0.21942279356072714,2.898505545155404,1.0,0.63
0.78,2.246,11.735999999999999,14.575,15.485,0.0,0.0,32.8818849148932,2.34426619584255,0.0,1.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,065811-93,Tipuana tipu ,GRANDE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,14.575,9.489999999999998,0.27026423467132193,3.2513723107245127,2.0,0.63
0.821,2.467,16.695,13.568,29.81,0.0,0.0,35.007827982468804,2.4490243728255896,0.0,1.0,0.0,96.89,0.0,0.0,0.0,0.0,0.0,0.0,065811-99,Tipuana tipu ,GRANDE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,13.568,14.228,0.5202826500195096,9.565186576557226,1.0,0.63
0.516,2.576,14.659,11.341,10.704,0.0,0.0,44.071343806628,2.9749731670254302,0.0,1.0,0.0,99.69,0.0,0.0,0.0,0.0,0.0,0.0,076171-1,Tipuana tipu ,GRANDE,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,11.341,12.083,0.18682004313347306,2.770906748098867,1.0,0.63
0.675,2.524,14.968,7.941,8.904,0.0,1.0,2.4744028671266003,1.1866652263358202,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,076171-11,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7.941,12.443999999999999,0.1554041165975751,2.344996848886455,3.0,0.63
0.627,2.9760000000000004,13.624,13.255999999999998,24.746,0.0,0.0,76.1121251193143,7.83838094727585,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,076171-12,Tipuana tipu ,GRANDE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,13.255999999999998,10.648,0.43189917669851674,6.279596788622975,2.0,0.63
